LeftTable,LeftColumnIndex,LeftColumnName,RightTable,RightColumnIndex,RightColumnName,RoughScore,RelationRatio
1438042988458.74_20150728002308-00298-ip-10-236-191-2_250585717_1,2,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.026634254,0.4
1438042988458.74_20150728002308-00114-ip-10-236-191-2_398294260_10,1,Posted by,1438042988061.16_20150728002308-00045-ip-10-236-191-2_404750103_10,1,Posted by,0.029940045,0.4228187919463087
1438042988458.74_20150728002308-00114-ip-10-236-191-2_398294260_10,1,Posted by,1438042988061.16_20150728002308-00052-ip-10-236-191-2_417947895_10,1,Posted by,0.033207465,0.36538461538461536
1438042988458.74_20150728002308-00114-ip-10-236-191-2_398294260_10,1,Posted by,1438042988061.16_20150728002308-00282-ip-10-236-191-2_413213147_10,1,Posted by,0.047051948,0.42424242424242425
1438042988458.74_20150728002308-00114-ip-10-236-191-2_398294260_10,1,Posted by,1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,0.047785476,0.45
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988458.74_20150728002308-00338-ip-10-236-191-2_437779896_3,0,Date,0.010649932,0.0
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988458.74_20150728002308-00328-ip-10-236-191-2_17720148_6,0,Date,0.017498815,0.36363636363636365
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988061.16_20150728002308-00219-ip-10-236-191-2_371727866_3,0,Date,0.024272956,0.0
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,0.024826402,0.08333333333333333
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988458.74_20150728002308-00231-ip-10-236-191-2_603425236_11,0,Date,0.025781093,0.0
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988061.16_20150728002308-00237-ip-10-236-191-2_150391306_11,0,Date,0.026720103,0.0
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988061.16_20150728002308-00342-ip-10-236-191-2_18022155_10,0,Date,0.026954507,0.0
1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,1438042988458.74_20150728002308-00228-ip-10-236-191-2_333207087_7,0,Date,0.029128542,0.0
1438042988458.74_20150728002308-00308-ip-10-236-191-2_401655679_2,1,Time,1438042988458.74_20150728002308-00101-ip-10-236-191-2_708105843_0,5,Time,0.04044977,0.42857142857142855
1438042988458.74_20150728002308-00308-ip-10-236-191-2_401655679_2,1,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.045871403,0.4
1438042988458.74_20150728002308-00308-ip-10-236-191-2_401655679_2,1,Time,1438042988061.16_20150728002308-00143-ip-10-236-191-2_354458690_13,1,Time,0.052080262,0.3333333333333333
1438042988061.16_20150728002308-00164-ip-10-236-191-2_88735511_0,0,Player,1438042988458.74_20150728002308-00214-ip-10-236-191-2_249972705_4,1,Player,0.09293653,0.42857142857142855
1438042988061.16_20150728002308-00164-ip-10-236-191-2_88735511_0,0,Player,1438042988061.16_20150728002308-00220-ip-10-236-191-2_693331900_4,1,Player,0.097651966,0.42857142857142855
1438042988061.16_20150728002308-00233-ip-10-236-191-2_404216223_10,1,Posted by,1438042988061.16_20150728002308-00052-ip-10-236-191-2_417947895_10,1,Posted by,0.036858503,0.4807692307692308
1438042988061.16_20150728002308-00233-ip-10-236-191-2_404216223_10,1,Posted by,1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,0.055497147,0.45
1438042988458.74_20150728002308-00030-ip-10-236-191-2_299361830_10,3,Price,1438042988458.74_20150728002308-00275-ip-10-236-191-2_724704098_1,4,Price,0.09077533,0.14285714285714285
1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,0.04071076,0.3125
1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,0.059869356,0.25
1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,0.0827191,0.3333333333333333
1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,1438042988061.16_20150728002308-00267-ip-10-236-191-2_87779055_11,0,Date,0.0897625,0.2
1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,0.09463869,0.3333333333333333
1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,0.09908644,0.0
1438042988458.74_20150728002308-00059-ip-10-236-191-2_916417099_26,0,Calling To,1438042988458.74_20150728002308-00342-ip-10-236-191-2_913227746_24,0,Calling To,0.08159707,0.35714285714285715
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,1,Forum,1438042988458.74_20150728002308-00109-ip-10-236-191-2_800968471_3,1,Forum,0.085688375,0.0
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,2,Stats,1438042988458.74_20150728002308-00296-ip-10-236-191-2_867399343_3,2,Stats,0.0849395,0.0
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,3,Last Post Info,1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,0.04470841,0.3333333333333333
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,3,Last Post Info,1438042988458.74_20150728002308-00089-ip-10-236-191-2_99232685_2,3,Last Post Info,0.053736024,0.125
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,3,Last Post Info,1438042988061.16_20150728002308-00083-ip-10-236-191-2_94088132_8,3,Last Post Info,0.059871435,0.07142857142857142
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,3,Last Post Info,1438042988458.74_20150728002308-00302-ip-10-236-191-2_84661220_1,3,Last Post Info,0.0656992,0.16666666666666666
1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,3,Last Post Info,1438042988061.16_20150728002308-00136-ip-10-236-191-2_80597244_1,3,Last Post Info,0.0656992,0.16666666666666666
1438042988458.74_20150728002308-00178-ip-10-236-191-2_103236302_1,1,Forum,1438042988061.16_20150728002308-00164-ip-10-236-191-2_108836667_4,1,Forum,0.0707496,0.3333333333333333
1438042988458.74_20150728002308-00178-ip-10-236-191-2_103236302_1,1,Forum,1438042988061.16_20150728002308-00033-ip-10-236-191-2_111103173_4,1,Forum,0.0707496,0.3333333333333333
1438042988458.74_20150728002308-00178-ip-10-236-191-2_103236302_1,1,Forum,1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,1,Forum,0.07466465,0.0
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,1,Filing date,1438042988458.74_20150728002308-00180-ip-10-236-191-2_465334151_6,1,Filing date,0.038709525,0.3157894736842105
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,1,Filing date,1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,1,Filing date,0.08140761,0.047619047619047616
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,2,Publication date,1438042988458.74_20150728002308-00235-ip-10-236-191-2_500612504_6,2,Publication date,0.024224792,0.2692307692307692
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,2,Publication date,1438042988458.74_20150728002308-00180-ip-10-236-191-2_465334151_6,2,Publication date,0.027682077,0.2631578947368421
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,2,Publication date,1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,2,Publication date,0.03081259,0.25
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,2,Publication date,1438042988458.74_20150728002308-00145-ip-10-236-191-2_472508224_5,2,Publication date,0.03400584,0.37142857142857144
1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,2,Publication date,1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,0.09141853,0.047619047619047616
1438042988061.16_20150728002308-00315-ip-10-236-191-2_875726023_1,1,Conf,1438042988458.74_20150728002308-00133-ip-10-236-191-2_722655363_6,1,Conf,0.027061207,0.42857142857142855
1438042988458.74_20150728002308-00228-ip-10-236-191-2_333207087_7,0,Date,1438042988458.74_20150728002308-00328-ip-10-236-191-2_17720148_6,0,Date,0.015480269,0.09090909090909091
1438042988458.74_20150728002308-00228-ip-10-236-191-2_333207087_7,0,Date,1438042988458.74_20150728002308-00338-ip-10-236-191-2_437779896_3,0,Date,0.024549587,0.36363636363636365
1438042988458.74_20150728002308-00228-ip-10-236-191-2_333207087_7,0,Date,1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,0.029128542,0.0
1438042988458.74_20150728002308-00228-ip-10-236-191-2_333207087_7,0,Date,1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,0.09104341,0.06896551724137931
1438042988458.74_20150728002308-00047-ip-10-236-191-2_911214633_47,1,Comments,1438042988061.16_20150728002308-00282-ip-10-236-191-2_894007386_83,1,Comments,0.075243026,0.1111111111111111
1438042988458.74_20150728002308-00047-ip-10-236-191-2_911214633_47,1,Comments,1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,0.099033125,0.0
1438042988061.16_20150728002308-00107-ip-10-236-191-2_895175934_32,0,2010 OPPONENTS,1438042988061.16_20150728002308-00164-ip-10-236-191-2_896719571_29,0,2008 OPPONENTS,0.06713594,0.46153846153846156
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988061.16_20150728002308-00083-ip-10-236-191-2_94088132_8,3,Last Post Info,0.029430384,0.17857142857142858
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988458.74_20150728002308-00089-ip-10-236-191-2_99232685_2,3,Last Post Info,0.034827266,0.25
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988458.74_20150728002308-00006-ip-10-236-191-2_91873708_3,3,Last Post Info,0.04470841,0.25
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988061.16_20150728002308-00123-ip-10-236-191-2_79456053_3,3,Last Post Info,0.04470841,0.25
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988458.74_20150728002308-00023-ip-10-236-191-2_87880203_3,3,Last Post Info,0.04470841,0.25
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988458.74_20150728002308-00302-ip-10-236-191-2_84661220_1,3,Last Post Info,0.077704534,0.3333333333333333
1438042988061.16_20150728002308-00210-ip-10-236-191-2_802307260_6,3,Last Post Info,1438042988061.16_20150728002308-00136-ip-10-236-191-2_80597244_1,3,Last Post Info,0.077704534,0.3333333333333333
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,0.029998502,0.15384615384615385
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,0.036667965,0.07017543859649122
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988458.74_20150728002308-00233-ip-10-236-191-2_890019705_2,3,venue,0.03733589,0.056451612903225805
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,0.048628613,0.019230769230769232
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988458.74_20150728002308-00168-ip-10-236-191-2_887990790_0,3,venue,0.061139863,0.1
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,0.06930989,0.1044776119402985
1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,1438042988458.74_20150728002308-00117-ip-10-236-191-2_885548660_1,3,venue,0.07849289,0.0
1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,1438042988061.16_20150728002308-00052-ip-10-236-191-2_417947895_10,1,Posted by,0.029740002,0.36538461538461536
1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,1438042988061.16_20150728002308-00045-ip-10-236-191-2_404750103_10,1,Posted by,0.033602793,0.3624161073825503
1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,1438042988061.16_20150728002308-00282-ip-10-236-191-2_413213147_10,1,Posted by,0.061336193,0.42424242424242425
1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,1438042988061.16_20150728002308-00155-ip-10-236-191-2_416931270_10,1,Posted by,0.07999057,0.42857142857142855
1438042988061.16_20150728002308-00282-ip-10-236-191-2_894007386_83,1,Comments,1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,0.049831565,0.3333333333333333
1438042988061.16_20150728002308-00282-ip-10-236-191-2_894007386_83,1,Comments,1438042988458.74_20150728002308-00047-ip-10-236-191-2_911214633_47,1,Comments,0.075243026,0.08333333333333333
1438042988061.16_20150728002308-00084-ip-10-236-191-2_298603834_10,3,Price,1438042988061.16_20150728002308-00247-ip-10-236-191-2_289503570_7,3,Price,0.04381563,0.4
1438042988061.16_20150728002308-00084-ip-10-236-191-2_298603834_10,3,Price,1438042988458.74_20150728002308-00230-ip-10-236-191-2_664601981_0,4,Price,0.048165455,0.3333333333333333
1438042988061.16_20150728002308-00084-ip-10-236-191-2_298603834_10,3,Price,1438042988458.74_20150728002308-00275-ip-10-236-191-2_724704098_1,4,Price,0.089729995,0.14285714285714285
1438042988458.74_20150728002308-00085-ip-10-236-191-2_478111128_10,0,Date,1438042988061.16_20150728002308-00246-ip-10-236-191-2_479584710_8,0,Date,0.059987117,0.16666666666666666
1438042988458.74_20150728002308-00105-ip-10-236-191-2_177743665_6,0,Title,1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,0.054070394,0.07142857142857142
1438042988458.74_20150728002308-00105-ip-10-236-191-2_177743665_6,0,Title,1438042988061.16_20150728002308-00254-ip-10-236-191-2_233357394_7,1,Title,0.0881051,0.0
1438042988458.74_20150728002308-00105-ip-10-236-191-2_177743665_6,0,Title,1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,0.09461074,0.0
1438042988458.74_20150728002308-00105-ip-10-236-191-2_177743665_6,0,Title,1438042988061.16_20150728002308-00266-ip-10-236-191-2_198804772_0,2,Title,0.097022705,0.1
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,0.08471447,0.16666666666666666
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988061.16_20150728002308-00219-ip-10-236-191-2_371727866_3,0,Date,0.08536014,0.16666666666666666
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988458.74_20150728002308-00328-ip-10-236-191-2_17720148_6,0,Date,0.08674039,0.09090909090909091
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988061.16_20150728002308-00237-ip-10-236-191-2_150391306_11,0,Date,0.08795518,0.2
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988458.74_20150728002308-00228-ip-10-236-191-2_333207087_7,0,Date,0.09104341,0.2
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988458.74_20150728002308-00231-ip-10-236-191-2_603425236_11,0,Date,0.091063894,0.18181818181818182
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988458.74_20150728002308-00338-ip-10-236-191-2_437779896_3,0,Date,0.09389606,0.09090909090909091
1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,1438042988061.16_20150728002308-00342-ip-10-236-191-2_18022155_10,0,Date,0.095799744,0.2
1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,1438042988061.16_20150728002308-00277-ip-10-236-191-2_892744757_167,1,Comments,0.045346208,0.375
1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,1438042988061.16_20150728002308-00282-ip-10-236-191-2_894007386_83,1,Comments,0.049831565,0.3333333333333333
1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,1438042988458.74_20150728002308-00160-ip-10-236-191-2_915264783_68,1,Comments,0.06806137,0.0
1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,1438042988458.74_20150728002308-00047-ip-10-236-191-2_911214633_47,1,Comments,0.099033125,0.0
1438042988061.16_20150728002308-00270-ip-10-236-191-2_832100656_4,1,Date,1438042988061.16_20150728002308-00177-ip-10-236-191-2_894009216_32,1,Date,0.099864244,0.0
1438042988061.16_20150728002308-00126-ip-10-236-191-2_480761842_8,0,Date,1438042988061.16_20150728002308-00246-ip-10-236-191-2_479584710_8,0,Date,0.07863829,0.0
1438042988061.16_20150728002308-00126-ip-10-236-191-2_480761842_8,0,Date,1438042988061.16_20150728002308-00142-ip-10-236-191-2_469976270_9,0,Date,0.08749696,0.2857142857142857
1438042988458.74_20150728002308-00011-ip-10-236-191-2_420987973_10,1,Posted by,1438042988061.16_20150728002308-00052-ip-10-236-191-2_417947895_10,1,Posted by,0.023457361,0.38461538461538464
1438042988458.74_20150728002308-00011-ip-10-236-191-2_420987973_10,1,Posted by,1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,0.037359104,0.45
1438042988458.74_20150728002308-00067-ip-10-236-191-2_192459401_14,5,Time,1438042988458.74_20150728002308-00101-ip-10-236-191-2_708105843_0,5,Time,0.035869434,0.42857142857142855
1438042988458.74_20150728002308-00067-ip-10-236-191-2_192459401_14,5,Time,1438042988458.74_20150728002308-00308-ip-10-236-191-2_401655679_2,1,Time,0.039756272,0.4
1438042988458.74_20150728002308-00067-ip-10-236-191-2_192459401_14,5,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.04671672,0.4
1438042988458.74_20150728002308-00296-ip-10-236-191-2_848425612_1,1,Zestimate,1438042988458.74_20150728002308-00051-ip-10-236-191-2_870151689_1,1,Zestimate,0.04464614,0.4
1438042988458.74_20150728002308-00214-ip-10-236-191-2_249972705_4,1,Player,1438042988061.16_20150728002308-00164-ip-10-236-191-2_88735511_0,0,Player,0.09293653,0.16666666666666666
1438042988061.16_20150728002308-00123-ip-10-236-191-2_602704132_17,3,TOI,1438042988061.16_20150728002308-00006-ip-10-236-191-2_615780885_18,3,TOI,0.049634762,0.25
1438042988458.74_20150728002308-00065-ip-10-236-191-2_702548703_0,1,Price,1438042988061.16_20150728002308-00247-ip-10-236-191-2_289503570_7,3,Price,0.046983164,0.4
1438042988458.74_20150728002308-00065-ip-10-236-191-2_702548703_0,1,Price,1438042988458.74_20150728002308-00275-ip-10-236-191-2_724704098_1,4,Price,0.097872,0.14285714285714285
1438042988061.16_20150728002308-00029-ip-10-236-191-2_271545616_28,2,Record,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,2,Record,0.046728548,0.28
1438042988061.16_20150728002308-00267-ip-10-236-191-2_87779055_11,0,Date,1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,0.048419803,0.25
1438042988061.16_20150728002308-00267-ip-10-236-191-2_87779055_11,0,Date,1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,0.0897625,0.2857142857142857
1438042988061.16_20150728002308-00046-ip-10-236-191-2_877900342_1,2,Description,1438042988061.16_20150728002308-00256-ip-10-236-191-2_69762078_0,1,Description,0.057182133,0.0
1438042988061.16_20150728002308-00046-ip-10-236-191-2_877900342_1,2,Description,1438042988458.74_20150728002308-00227-ip-10-236-191-2_606087444_0,1,Description,0.08844069,0.0
1438042988458.74_20150728002308-00231-ip-10-236-191-2_603425236_11,0,Date,1438042988458.74_20150728002308-00328-ip-10-236-191-2_17720148_6,0,Date,0.0108266305,0.09090909090909091
1438042988458.74_20150728002308-00231-ip-10-236-191-2_603425236_11,0,Date,1438042988458.74_20150728002308-00338-ip-10-236-191-2_437779896_3,0,Date,0.02190767,0.2727272727272727
1438042988458.74_20150728002308-00231-ip-10-236-191-2_603425236_11,0,Date,1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,0.025781093,0.0
1438042988458.74_20150728002308-00231-ip-10-236-191-2_603425236_11,0,Date,1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,0.091063894,0.06896551724137931
1438042988061.16_20150728002308-00263-ip-10-236-191-2_191751327_0,2,Record,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,2,Record,0.039968994,0.36
1438042988061.16_20150728002308-00019-ip-10-236-191-2_447629780_2,0,Team,1438042988458.74_20150728002308-00268-ip-10-236-191-2_296870793_0,0,Team,0.058196556,0.14285714285714285
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988458.74_20150728002308-00233-ip-10-236-191-2_890019705_2,3,venue,0.021087574,0.056451612903225805
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,0.029998502,0.275
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,0.032038804,0.07017543859649122
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,0.063769154,0.0
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988458.74_20150728002308-00168-ip-10-236-191-2_887990790_0,3,venue,0.0661671,0.0
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988458.74_20150728002308-00117-ip-10-236-191-2_885548660_1,3,venue,0.07171532,0.1
1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,0.084068514,0.04477611940298507
1438042988061.16_20150728002308-00059-ip-10-236-191-2_281445503_0,0,Title,1438042988061.16_20150728002308-00038-ip-10-236-191-2_513545472_0,1,Title,0.087517075,0.12195121951219512
1438042988061.16_20150728002308-00059-ip-10-236-191-2_281445503_0,0,Title,1438042988458.74_20150728002308-00288-ip-10-236-191-2_526570372_0,1,Title,0.087517075,0.12195121951219512
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,0.030745575,0.4
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,0.03424529,0.3333333333333333
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988458.74_20150728002308-00185-ip-10-236-191-2_484166689_9,0,Date,0.064388044,0.14285714285714285
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,0.069800094,0.0625
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988061.16_20150728002308-00241-ip-10-236-191-2_232203794_0,2,Date,0.08958426,0.0
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,0.093013175,0.25
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988061.16_20150728002308-00143-ip-10-236-191-2_477923415_9,0,Date,0.09602553,0.16666666666666666
1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,0.09908644,0.0
1438042988458.74_20150728002308-00125-ip-10-236-191-2_636621762_0,1,Docket No.,1438042988061.16_20150728002308-00300-ip-10-236-191-2_887225291_3,3,示例,0.07667472,0.36
1438042988061.16_20150728002308-00256-ip-10-236-191-2_69762078_0,1,Description,1438042988061.16_20150728002308-00046-ip-10-236-191-2_877900342_1,2,Description,0.057182133,0.0
1438042988061.16_20150728002308-00028-ip-10-236-191-2_882432270_0,3,Duración,1438042988458.74_20150728002308-00047-ip-10-236-191-2_882982119_0,3,Duración,0.022728173,0.4166666666666667
1438042988458.74_20150728002308-00237-ip-10-236-191-2_40953912_3,11,TOI,1438042988061.16_20150728002308-00006-ip-10-236-191-2_615780885_18,3,TOI,0.047598533,0.25
1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,0.044810418,0.1044776119402985
1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,0.048628613,0.025
1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,1438042988458.74_20150728002308-00233-ip-10-236-191-2_890019705_2,3,venue,0.0521931,0.024193548387096774
1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,0.053335965,0.03508771929824561
1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,0.063769154,0.0
1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,1438042988458.74_20150728002308-00117-ip-10-236-191-2_885548660_1,3,venue,0.07253173,0.0
1438042988061.16_20150728002308-00095-ip-10-236-191-2_73950408_3,0,Name,1438042988458.74_20150728002308-00096-ip-10-236-191-2_70286172_0,0,Name,0.08486053,0.2
1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,0.044810418,0.40384615384615385
1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,0.05240597,0.07017543859649122
1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,1438042988458.74_20150728002308-00233-ip-10-236-191-2_890019705_2,3,venue,0.053457227,0.04838709677419355
1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,0.06930989,0.05
1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,1438042988458.74_20150728002308-00117-ip-10-236-191-2_885548660_1,3,venue,0.075847395,0.0
1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,0.084068514,0.09230769230769231
